series_id,fund_name,registrant,adviser,tickers,first_year,last_year,years,fund_of_funds,net_assets_last,terminated,type,transparent,confidence,note
S000079106,PGIM Jennison Focused Growth ETF,PGIM ETF Trust,,PJFG,2023,2025,3,,114419116,,equity_longonly,Y,high,Jennison focused growth
S000079107,PGIM Portfolio Ballast ETF,PGIM ETF Trust,,PBL,2023,2025,3,,54053963,,equity_options,Y,medium,PGIM Ballast = equity with option downside hedge
S000079228,FT Vest U.S. Equity Moderate Buffer ETF - January,First Trust Exchange-Traded Fund VIII,,GJAN,2023,2025,3,,321909245.35,,equity_options,Y,high,FT Vest moderate buffer
S000079253,Hunter Small Cap Value Fund,TWO ROADS SHARED TRUST,,HSCVX,2024,2024,1,,35443192.44469947,,equity_longonly,N,medium,"open-end mutual fund, not an ETF; small cap value"
S000079261,PMV Adaptive Risk Parity ETF,Advisors' Inner Circle Fund II,,ARP,2023,2025,3,,38216292,,allocation_fof,Y,medium,multi-asset risk parity
S000079263,Tema Global Royalties ETF,Tema ETF Trust,,ROYA,2024,2024,1,,4586885,,equity_longonly,Y,medium,royalty companies
S000079287,AXS Esoterica NextG Economy ETF,INVESTMENT MANAGERS SERIES TRUST II,,WUGI,2023,2026,4,,31860434,,equity_longonly,Y,high,NextG thematic equity
S000079304,Pinnacle Focused Opportunities ETF,Tidal Trust II,,FCUS,2023,2025,3,,40429796.858,,equity_longonly,Y,high,Pinnacle; focused equity
S000079305,Hypatia Women CEO ETF,TWO ROADS SHARED TRUST,,WCEO,2023,2025,3,,4116778,,equity_longonly,Y,high,women CEO thematic equity
S000079334,Veridien Climate Action ETF,Tidal Trust II,,CLIA,2024,2024,1,,15567130.953,,equity_longonly,Y,high,climate action equity
S000079339,Innovator Premium Income 20 Barrier ETF - April,Innovator ETFs Trust,,APRH,2023,2025,3,,27288897.0709863,,equity_options,Y,high,Innovator premium income barrier
S000079340,Innovator Premium Income 40 Barrier ETF - April,Innovator ETFs Trust,,APRQ,2023,2024,2,,23073945.9730328,,equity_options,Y,high,Innovator premium income barrier
S000079342,Matthews Emerging Markets ex China Active ETF,Matthews International Funds,,MEMX,2023,2025,3,,35358486.57,,equity_longonly,Y,high,Matthews active equity
S000079345,"The Energy & Minerals Group EV, Solar & Battery Materials (Lithium, Copper, Cobalt) Futures Strategy ETF",RBB Fund Trust,,CHRG,2023,2023,1,,3061676,,commodity_futures,Y,high,futures strategy on materials
S000079362,Mohr Sector Nav ETF,Collaborative Investment Series Trust,,SNAV,2023,2024,2,,50090358,,allocation_fof,Y,medium,sector ETF rotation
S000079419,Timothy Plan Market Neutral ETF,Timothy Plan,,TPMN,2023,2024,2,,39462111,,equity_longshort,Y,high,market neutral cue
S000079432,Horizon Kinetics Energy and Remediation ETF,Listed Funds Trust,,NVIR,2023,2025,3,,3851952,,equity_longonly,Y,high,Horizon Kinetics thematic equity
S000079434,KraneShares KWEB Covered Call Strategy ETF,Krane Shares Trust,,KLIP,2023,2026,4,Y,110403796.80583599,,equity_options,Y,high,covered call on KWEB
S000079464,Calamos Antetokounmpo Global Sustainable Equities ETF,Calamos ETF Trust,,SROI,2023,2025,3,,13370681.39,,equity_longonly,Y,high,sustainable equity
S000079470,AB Disruptors ETF,"AB Active ETFs, Inc.",,FWD,2023,2025,3,,791009700.88846153,,equity_longonly,Y,high,AB; thematic equity
S000079471,AB US High Dividend ETF,"AB Active ETFs, Inc.",,HIDV,2023,2025,3,,72326454.04,,equity_longonly,Y,high,AB high dividend equities
S000079472,AB US Low Volatility Equity ETF,"AB Active ETFs, Inc.",,LOWV,2023,2025,3,,119351342.99,,equity_longonly,Y,high,"AB low volatility equity, fully transparent series"
S000079512,First Trust Multi-Strategy Alternative ETF,First Trust Exchange-Traded Fund VIII,,LALT,2023,2025,3,,16084843.56,,other,Y,low,multi-strategy alternative
S000079576,Roundhill Magnificent Seven ETF,Listed Funds Trust,,MAGS,2023,2025,3,,2586592145,,equity_longonly,Y,high,Roundhill 7-stock basket
S000079631,Alger Weatherbie Enduring Growth ETF,Alger ETF Trust,,AWEG,2023,2024,2,,4937782.38,,equity_longonly,Y,high,Alger growth equity
S000079652,JPMorgan Active Small Cap Value ETF,J.P. Morgan Exchange-Traded Fund Trust,,JPSV,2023,2025,3,,19032497.44,,equity_longonly,Y,high,small cap value
S000079668,FT Vest U.S. Equity Moderate Buffer ETF - February,First Trust Exchange-Traded Fund VIII,,GFEB,2023,2025,3,,321957912.27,,equity_options,Y,high,FT Vest moderate buffer
S000079685,Fidelity Disruptive Automation ETF,Fidelity Covington Trust,,FBOT,2024,2025,2,,102931725,,equity_longonly,N,medium,Fidelity active equity family
S000079686,Fidelity Disruptive Communications ETF,Fidelity Covington Trust,,FDCF,2024,2025,2,,57305388,,equity_longonly,N,medium,Fidelity active equity family
S000079687,Fidelity Disruptive Finance ETF,Fidelity Covington Trust,,FDFF,2024,2025,2,,45493533,,equity_longonly,N,medium,Fidelity active equity family
S000079688,Fidelity Disruptive Medicine ETF,Fidelity Covington Trust,,FMED,2024,2025,2,,53003570,,equity_longonly,N,medium,Fidelity Disruptive proxy-basket
S000079689,Fidelity Disruptive Technology ETF,Fidelity Covington Trust,,FDTX,2024,2025,2,,159495037,,equity_longonly,N,medium,Fidelity active equity family
S000079690,Fidelity Disruptors ETF,Fidelity Covington Trust,,FDIF,2024,2025,2,Y,91820313,,allocation_fof,Y,medium,FoF of Fidelity disruptive ETFs
S000079702,Return Stacked Bonds & Managed Futures ETF,Tidal Trust II,,RSBT,2024,2026,3,,83908250.81,,commodity_futures,Y,medium,return stacked managed futures
S000079703,Return Stacked Global Stocks & Bonds ETF,Tidal Trust II,,RSSB,2024,2026,3,,321874829.34,,allocation_fof,Y,high,return stacked stocks + bonds
S000079705,Bitwise Trendwise Bitcoin and Treasuries Rotation Strategy ETF,Bitwise Funds Trust,,BITC,2023,2025,3,,19338206,,crypto_digital,Y,high,bitcoin/treasuries rotation
S000079716,PIMCO Commodity Strategy Active Exchange-Traded Fund,PIMCO ETF Trust,,CMDT,2023,2025,3,Y,356595948.04,,commodity_futures,Y,high,PIMCO commodity strategy
S000079746,JPMorgan Active China ETF,J.P. Morgan Exchange-Traded Fund Trust,,JCHI,2023,2025,3,,13337275.17,,equity_longonly,Y,high,JPM China equity
S000079790,-1x Short VIX Mid-Term Futures Strategy ETF,VOLATILITY SHARES TRUST,,ZIVB,2024,2026,3,,4457185.7,,leveraged_inverse,Y,high,-1x short VIX mid-term futures
S000079797,American Century Multisector Floating Income ETF,AMERICAN CENTURY ETF TRUST,,FUSI,2023,2024,2,,29078120.7476923,,fixed_income,Y,high,multisector floating income
S000079812,JPMorgan Equity Focus ETF,J.P. Morgan Exchange-Traded Fund Trust,,JPEF,2024,2025,2,,1083076898.21,,equity_longonly,Y,high,JPM equity focus
S000079813,JPMorgan High Yield Municipal ETF,J.P. Morgan Exchange-Traded Fund Trust,,JMHI,2024,2026,3,,226609315.19,,fixed_income,Y,high,municipal
S000079814,JPMorgan Limited Duration Bond ETF,J.P. Morgan Exchange-Traded Fund Trust,,JPLD,2024,2026,3,,889677435.08,,fixed_income,Y,high,limited duration bond
S000079815,JPMorgan Sustainable Municipal Income ETF,J.P. Morgan Exchange-Traded Fund Trust,,JMSI,2024,2026,3,,240212803.6,,fixed_income,Y,high,municipal
S000079834,T. Rowe Price Capital Appreciation Equity ETF,"T. Rowe Price Exchange-Traded Funds, Inc.",,TCAF,2023,2025,3,,4780085657,,equity_longonly,Y,medium,T. Rowe capital appreciation equity; fully transparent
S000079835,T. Rowe Price Growth ETF,"T. Rowe Price Exchange-Traded Funds, Inc.",,TGRT,2023,2025,3,,723352921,,equity_longonly,Y,high,TRP 2023 launch fully transparent
S000079836,T. Rowe Price International Equity ETF,"T. Rowe Price Exchange-Traded Funds, Inc.",,TOUS,2023,2025,3,,490110797,,equity_longonly,Y,high,TRP 2023 launch transparent
S000079837,T. Rowe Price Small-Mid Cap ETF,"T. Rowe Price Exchange-Traded Funds, Inc.",,TMSL,2023,2025,3,,796822936,,equity_longonly,Y,high,TRP 2023 launch transparent
S000079838,T. Rowe Price Value ETF,"T. Rowe Price Exchange-Traded Funds, Inc.",,TVAL,2023,2025,3,,395565958,,equity_longonly,Y,high,TRP 2023 launch transparent
S000079847,Euclidean Fundamental Value ETF,EA Series Trust,,ECML,2024,2026,3,,138839444.15,,equity_longonly,Y,high,Euclidean; quant value equity
S000079851,FT Vest U.S. Equity Enhance & Moderate Buffer ETF - March,First Trust Exchange-Traded Fund VIII,,XMAR,2023,2025,3,,172101666.33,,equity_options,Y,high,FT Vest enhance & moderate buffer
S000079853,FT Vest U.S. Equity Moderate Buffer ETF - March,First Trust Exchange-Traded Fund VIII,,GMAR,2023,2025,3,,365729848.1,,equity_options,Y,high,FT Vest moderate buffer
S000079855,NYLI CBRE Real Assets ETF,New York Life Investments Active ETF Trust,,IQRA,2024,2025,2,,5235184,,other,Y,medium,real assets multi-sector
S000079881,AB High Yield ETF,"AB Active ETFs, Inc.",,HYFI,2023,2025,3,,218219228.26538461,,fixed_income,Y,high,AB high yield
S000079901,National Security Emerging Markets Index ETF,Northern Lights Fund Trust IV,,NSI,2024,2025,2,,15432970,,equity_longonly,Y,medium,'Index' in name but N-CEN says not an index fund
S000079922,DGA Core Plus Absolute Return ETF,Tidal Trust II,,HF,2024,2024,1,,16542297.72,,allocation_fof,Y,low,"DGA absolute return; multi-strategy, no lookup available"
S000079934,Touchstone Climate Transition ETF,Touchstone ETF Trust,,HEAT,2023,2024,2,,11546311,,equity_longonly,Y,high,climate transition equities
S000079940,Bridges Capital Tactical ETF,EA Series Trust,,BDGS,2024,2026,3,Y,38897451.28,,allocation_fof,Y,medium,"tactical, fof=Y"
S000079952,Harbor Human Capital Factor US Small Cap ETF,Harbor ETF Trust,,HAPS,2023,2023,1,,107510764.98,,equity_longonly,Y,high,Harbor factor equity
S000079954,USCF Sustainable Commodity Strategy Fund,USCF ETF Trust,,ZSC,2024,2025,2,,2296110,,commodity_futures,Y,high,sustainable commodity strategy
S000079961,MKAM ETF,EA Series Trust,,MKAM,2024,2026,3,Y,9726005.87,,allocation_fof,Y,medium,fof Y; tactical ETF allocation
S000079963,Simplify Commodities Strategy No K-1 ETF,Simplify Exchange Traded Funds,,HARD,2023,2025,3,,19339939,,commodity_futures,Y,high,Simplify commodities strategy
S000079967,FT Vest U.S. Equity Moderate Buffer ETF - April,First Trust Exchange-Traded Fund VIII,,GAPR,2023,2025,3,,226980389,,equity_options,Y,high,FT Vest moderate buffer
S000080054,DoubleLine Commercial Real Estate ETF,DoubleLine ETF Trust,,DCRE,2023,2025,3,,261856080.72,,fixed_income,Y,medium,commercial real estate debt/CMBS
S000080055,DoubleLine Mortgage ETF,DoubleLine ETF Trust,,DMBS,2023,2025,3,,404826087,,fixed_income,Y,high,DoubleLine; mortgage bonds
S000080088,Innovator Premium Income 10 Barrier ETF - April,Innovator ETFs Trust,,APRD,2023,2024,2,,8561218.43849727,,equity_options,Y,high,Innovator premium income barrier
S000080090,Innovator Premium Income 30 Barrier ETF - April,Innovator ETFs Trust,,APRJ,2023,2025,3,,36390849.2349041,,equity_options,Y,high,Innovator premium income barrier
S000080116,Beacon Selective Risk ETF,Northern Lights Fund Trust II,,BSR,2024,2026,3,Y,26758601.36483516,,allocation_fof,Y,high,"fund_of_funds Y, multi-asset risk"
S000080117,Beacon Tactical Risk ETF,Northern Lights Fund Trust II,,BTR,2024,2026,3,Y,24930738.98824174,,allocation_fof,Y,high,"fund_of_funds Y, tactical multi-asset"
S000080125,FT Vest DJIA Dogs 10 Target Income ETF,First Trust Exchange-Traded Fund IV,,DOGG,2023,2025,3,,36497502.74,,equity_options,Y,high,target income = call writing on Dogs of the Dow
S000080151,Franklin Focused Growth ETF,Franklin Templeton ETF Trust,,FFOG,2024,2026,3,,177272220.63,,equity_longonly,Y,high,Franklin; focused growth equity
S000080161,Tactical Advantage ETF,Tidal Trust II,,FDAT,2024,2026,3,,33694620.12,,allocation_fof,Y,low,tactical multi-asset
S000080170,Matthews Korea Active ETF,Matthews International Funds,,MKOR,2023,2025,3,,55607385.14,,equity_longonly,Y,high,Matthews active equity
S000080175,Vest 2 Year Interest Rate Hedge ETF,ETF Series Solutions,,HYKE,2024,2024,1,,984838.347,,fixed_income,Y,low,Vest rate-hedge via options; not an equity book
S000080183,BNY Mellon Innovators ETF,BNY Mellon ETF Trust,,BKIV,2024,2025,2,,11158677.71,,equity_longonly,Y,high,BNY growth equity
S000080184,BNY Mellon Womens Opportunities ETF,BNY Mellon ETF Trust,,BKWO,2024,2025,2,,10890252.78,,equity_longonly,Y,high,BNY thematic equity
S000080201,FT Vest U.S. Equity Moderate Buffer ETF - May,First Trust Exchange-Traded Fund VIII,,GMAY,2023,2025,3,,259297135.45,,equity_options,Y,high,FT Vest moderate buffer
S000080208,AB US Large Cap Strategic Equities ETF,"AB Active ETFs, Inc.",,LRGC,2023,2025,3,,443559117.44461538,,equity_longonly,Y,high,AB large cap equity
S000080210,Morgan Dempsey Large Cap Value ETF,EA Series Trust,,MDLV,2024,2026,3,,31049893.3,,equity_longonly,Y,high,large cap value
S000080211,AllianzIM U.S. Equity Buffer10 May ETF,AIM ETF Products Trust,,MAYT,2023,2025,3,,16766758.42,,equity_options,Y,high,AllianzIM buffer
S000080212,AllianzIM U.S. Equity Buffer20 May ETF,AIM ETF Products Trust,,MAYW,2023,2025,3,,63279758.89999999,,equity_options,Y,high,AllianzIM buffer
S000080213,AllianzIM U.S. Equity Buffer10 Jun ETF,AIM ETF Products Trust,,JUNT,2023,2025,3,,18659731.52,,equity_options,Y,high,AllianzIM buffer
S000080214,AllianzIM U.S. Equity Buffer20 Jun ETF,AIM ETF Products Trust,,JUNW,2023,2025,3,,72983650.26,,equity_options,Y,high,AllianzIM buffer
S000080215,AllianzIM U.S. Equity Buffer10 Aug ETF,AIM ETF Products Trust,,AUGT,2023,2025,3,,55139093.04999999,,equity_options,Y,high,AllianzIM buffer
S000080216,AllianzIM U.S. Equity Buffer20 Aug ETF,AIM ETF Products Trust,,AUGW,2023,2025,3,,176973220.34,,equity_options,Y,high,AllianzIM buffer
S000080217,AllianzIM U.S. Equity Buffer10 Sep ETF,AIM ETF Products Trust,,SEPT,2023,2025,3,,42813371.27,,equity_options,Y,high,AllianzIM buffer
S000080218,AllianzIM U.S. Equity Buffer20 Sep ETF,AIM ETF Products Trust,,SEPW,2023,2025,3,,143991037.22999999,,equity_options,Y,high,AllianzIM buffer
S000080330,Dimensional US Large Cap Vector ETF,Dimensional ETF Trust,,DFVX,2024,2025,2,,394988812.15,,equity_longonly,Y,high,Dimensional; vector equity
S000080332,Strive Total Return Bond ETF ,EA Series Trust,,STXT,2024,2025,2,,70988000.018,,fixed_income,Y,high,total return bond
S000080333,Strive Enhanced Income Short Maturity ETF,EA Series Trust,,BUXX,2024,2025,2,,72158527.638,,fixed_income,Y,high,short maturity income
S000080338,SRH REIT Covered Call ETF,Elevation Series Trust,,SRHR,2024,2025,2,,50317018,,equity_options,Y,high,REIT covered call
S000080348,Roundhill Generative AI & Technology ETF,Tidal Trust II,,CHAT,2024,2025,2,,214133276.75,,equity_longonly,Y,high,AI thematic equity
S000080389,Intelligent Real Estate ETF,Tidal Trust I,,REAI,2024,2026,3,,2237922.84,,equity_longonly,Y,medium,real estate stocks
S000080393,Panagram AAA CLO ETF,Series Portfolios Trust,,CLOX,2023,2024,2,,51907874,,fixed_income,Y,high,CLO
S000080410,iShares Large Cap Value Active ETF,BlackRock ETF Trust,,BLCV,2023,2025,3,,22440931.8576923,,equity_longonly,Y,high,iShares large cap value active
S000080411,iShares Flexible Income Active ETF,BlackRock ETF Trust II,,BINC,2023,2025,3,Y,7351282998.15461538,,fixed_income,Y,high,"flexible income, fof=Y"
S000080425,PIMCO Multisector Bond Active Exchange-Traded Fund,PIMCO ETF Trust,,PYLD,2023,2025,3,,3256522532.8,,fixed_income,Y,high,multisector bond
S000080433,Hull Tactical US ETF,Capitol Series Trust,,HTUS,2023,2025,3,Y,100768368.723425,,allocation_fof,Y,medium,Hull tactical S&P timing via ETFs/futures; FoF flag
S000080449,Fundamentals First ETF,Mason Capital Fund Trust,,KNOW,2024,2025,2,,3577668,,equity_longonly,Y,medium,fundamental stock portfolio
S000080457,iShares Short-Term California Muni Active ETF,BlackRock ETF Trust II,,CALI,2023,2025,3,,64245951.06230769,,fixed_income,Y,high,muni
S000080459,Direxion HCM Tactical Enhanced US ETF,Direxion Shares ETF Trust,,HCMT,2023,2025,3,,461176413.937808,,allocation_fof,Y,low,Direxion/HCM tactical US equity exposure via ETFs/futures
S000080465,Franklin Income Focus ETF,Franklin Templeton ETF Trust,,INCM,2024,2026,3,,907599834.55,,allocation_fof,Y,medium,multi-asset income focus
S000080468,Running Oak Efficient Growth ETF,Strategic Trust,,RUNN,2023,2025,3,,295524865,,equity_longonly,Y,high,growth equity
S000080486,Touchstone Securitized Income ETF,Touchstone ETF Trust,,TSEC,2023,2025,3,,113316849,,fixed_income,Y,high,securitized income
S000080487,Touchstone Dynamic International ETF,Touchstone ETF Trust,,TDI,2023,2025,3,,60247091,,equity_longonly,Y,high,Touchstone international equity
S000080497,FT Vest U.S. Equity Moderate Buffer ETF - August,First Trust Exchange-Traded Fund VIII,,GAUG,2023,2025,3,,222708146.32,,equity_options,Y,high,FT Vest moderate buffer
S000080498,FT Vest U.S. Equity Moderate Buffer ETF - July,First Trust Exchange-Traded Fund VIII,,GJUL,2023,2025,3,,358730305.5,,equity_options,Y,high,FT Vest moderate buffer
S000080499,FT Vest U.S. Equity Moderate Buffer ETF - June,First Trust Exchange-Traded Fund VIII,,GJUN,2023,2025,3,,364845834.53,,equity_options,Y,high,FT Vest moderate buffer
S000080504,FT Vest U.S. Equity Moderate Buffer ETF - December,First Trust Exchange-Traded Fund VIII,,GDEC,2024,2025,2,,317585115.66,,equity_options,Y,high,FT Vest moderate buffer
S000080505,FT Vest U.S. Equity Moderate Buffer ETF - November,First Trust Exchange-Traded Fund VIII,,GNOV,2024,2025,2,,243699314.33,,equity_options,Y,high,FT Vest moderate buffer
S000080506,FT Vest U.S. Equity Moderate Buffer ETF - October,First Trust Exchange-Traded Fund VIII,,GOCT,2024,2025,2,,190423244.46,,equity_options,Y,high,FT Vest moderate buffer
S000080507,FT Vest U.S. Equity Moderate Buffer ETF - September,First Trust Exchange-Traded Fund VIII,,GSEP,2024,2025,2,,212341004.28,,equity_options,Y,high,FT Vest moderate buffer
S000080528,JPMorgan Healthcare Leaders ETF,J.P. Morgan Exchange-Traded Fund Trust,,JDOC,2024,2025,2,,7731167.79,,equity_longonly,Y,high,healthcare equity
S000080534,LHA Risk-Managed Income ETF ,ETF Series Solutions,,RMIF,2023,2025,3,,34513787.37,,allocation_fof,Y,low,risk-managed income; likely bond-ETF fof
S000080536,JPMorgan U.S. Tech Leaders ETF,J.P. Morgan Exchange-Traded Fund Trust,,JTEK,2024,2025,2,,1038833026.75,,equity_longonly,Y,high,tech equity
S000080557,Avantis All Equity Markets Value ETF,AMERICAN CENTURY ETF TRUST,,AVGV,2023,2024,2,Y,56571818.2907692,,allocation_fof,Y,high,"Avantis ETF-of-ETFs, fof=Y"
S000080558,Avantis International Small Cap Equity ETF,AMERICAN CENTURY ETF TRUST,,AVDS,2023,2024,2,,14702790.3884615,,equity_longonly,Y,high,Avantis systematic equity
S000080559,Avantis Moderate Allocation ETF,AMERICAN CENTURY ETF TRUST,,AVMA,2023,2024,2,Y,8214274.72538461,,allocation_fof,Y,high,"moderate allocation ETF-of-ETFs, fof=Y"
S000080560,Avantis All International Markets Equity ETF,AMERICAN CENTURY ETF TRUST,,AVNM,2023,2024,2,Y,14016715.7869231,,allocation_fof,Y,high,"Avantis ETF-of-ETFs, fof=Y"
S000080561,Avantis All International Markets Value ETF,AMERICAN CENTURY ETF TRUST,,AVNV,2023,2024,2,Y,1876476.57076923,,allocation_fof,Y,high,"Avantis ETF-of-ETFs, fof=Y"
S000080562,Avantis U.S. Large Cap Equity ETF,AMERICAN CENTURY ETF TRUST,,AVLC,2024,2024,1,,230238289.130769,,equity_longonly,Y,high,Avantis systematic equity
S000080571,Natixis Loomis Sayles Focused Growth ETF,Natixis ETF Trust II,,LSGR,2023,2025,3,,435252713.78076923,,equity_longonly,U,medium,"Natixis Loomis Sayles focused growth; ActiveShares lineage, transparency unverified (no lookup, search budget exhausted)"
